9,513,1263.78,537.07,22.67,59.43,1.00,-1,-1,-1
10,513,1261.09,536.38,21.67,59.80,1.00,-1,-1,-1
11,513,1258.20,536.23,21.97,59.00,1.00,-1,-1,-1
12,513,1254.41,536.69,21.97,58.42,1.00,-1,-1,-1
13,513,1250.22,538.16,21.83,57.93,1.00,-1,-1,-1
14,513,1246.35,538.18,20.69,57.21,1.00,-1,-1,-1
7,514,1536.12,677.51,76.63,239.97,1.00,-1,-1,-1
8,514,1533.46,677.51,76.63,244.34,1.00,-1,-1,-1
9,514,1527.52,677.51,82.09,245.51,1.00,-1,-1,-1
10,514,1519.46,680.99,90.94,245.48,1.00,-1,-1,-1
11,514,1511.49,680.66,98.07,246.20,1.00,-1,-1,-1
12,514,1498.33,681.55,107.07,250.49,1.00,-1,-1,-1
13,514,1487.46,683.97,115.92,253.59,1.00,-1,-1,-1
14,514,1481.49,683.83,117.70,256.87,1.00,-1,-1,-1
15,514,1474.66,687.93,118.34,258.08,1.00,-1,-1,-1
16,514,1468.00,689.44,118.34,258.95,1.00,-1,-1,-1
17,514,1457.50,693.53,117.26,260.35,1.00,-1,-1,-1
18,514,1449.53,696.54,111.21,265.75,1.00,-1,-1,-1
19,514,1436.03,698.81,106.70,267.23,1.00,-1,-1,-1
20,514,1425.83,698.61,98.68,267.83,1.00,-1,-1,-1
21,514,1414.55,699.70,92.31,269.72,1.00,-1,-1,-1
22,514,1403.55,700.60,84.06,271.83,1.00,-1,-1,-1
23,514,1388.16,702.19,84.23,277.72,1.00,-1,-1,-1
24,514,1376.37,706.09,84.23,283.86,1.00,-1,-1,-1
25,514,1359.07,709.19,87.75,288.85,1.00,-1,-1,-1
26,514,1343.88,712.58,92.08,295.85,1.00,-1,-1,-1
27,514,1324.31,717.46,100.75,301.07,1.00,-1,-1,-1
28,514,1309.96,717.11,100.75,301.07,1.00,-1,-1,-1
29,514,1290.70,716.32,111.76,298.31,1.00,-1,-1,-1
30,514,1266.81,716.42,126.53,296.60,1.00,-1,-1,-1
31,514,1247.61,718.80,126.81,296.60,1.00,-1,-1,-1
32,514,1226.63,720.55,131.25,296.60,1.00,-1,-1,-1
33,514,1205.02,726.72,131.45,303.74,1.00,-1,-1,-1
34,514,1183.33,726.92,131.45,307.77,1.00,-1,-1,-1
35,514,1176.05,725.76,93.75,307.77,1.00,-1,-1,-1
36,514,1149.86,725.76,95.43,305.93,1.00,-1,-1,-1
37,514,1114.36,725.73,110.69,304.59,1.00,-1,-1,-1
38,514,1074.78,724.14,122.51,298.41,1.00,-1,-1,-1
39,514,1057.09,727.60,119.75,294.38,1.00,-1,-1,-1
40,514,1046.88,733.91,101.19,296.19,1.00,-1,-1,-1
41,514,1023.40,740.63,101.19,307.45,1.00,-1,-1,-1
42,514,999.12,742.31,101.19,314.41,1.00,-1,-1,-1
43,514,968.04,744.61,108.62,324.46,1.00,-1,-1,-1
44,514,941.05,744.61,108.62,327.05,1.00,-1,-1,-1
45,514,909.16,750.65,108.74,337.83,1.00,-1,-1,-1
46,514,874.97,750.65,114.79,341.80,1.00,-1,-1,-1
47,514,842.27,754.60,114.79,349.88,1.00,-1,-1,-1
48,514,808.78,755.69,114.79,354.59,1.00,-1,-1,-1
49,514,771.69,759.20,115.41,359.99,1.00,-1,-1,-1
50,514,738.89,761.09,115.41,360.16,1.00,-1,-1,-1
51,514,692.51,769.68,119.91,370.28,1.00,-1,-1,-1
52,514,666.41,774.48,113.35,376.97,1.00,-1,-1,-1
53,514,628.27,777.48,113.35,378.06,1.00,-1,-1,-1
54,514,588.39,785.97,113.90,380.75,1.00,-1,-1,-1
55,514,542.79,791.77,119.22,380.75,1.00,-1,-1,-1
56,514,498.10,801.06,119.37,389.03,1.00,-1,-1,-1
57,514,448.44,810.76,126.73,395.24,1.00,-1,-1,-1
58,514,401.75,813.46,132.72,398.94,1.00,-1,-1,-1
59,514,357.18,824.95,132.98,408.22,1.00,-1,-1,-1
60,514,315.40,831.35,132.00,411.51,1.00,-1,-1,-1
61,514,268.11,838.44,132.00,413.20,1.00,-1,-1,-1
62,514,221.24,845.32,129.98,423.19,1.00,-1,-1,-1
63,514,166.87,852.21,131.76,435.78,1.00,-1,-1,-1
64,514,107.37,861.50,140.37,455.41,1.00,-1,-1,-1
65,514,47.36,866.57,145.01,469.64,1.00,-1,-1,-1
66,514,-14.53,867.13,159.88,464.73,1.00,-1,-1,-1
8,515,1726.90,584.40,53.70,154.05,1.00,-1,-1,-1
9,515,1726.90,584.40,53.70,154.05,1.00,-1,-1,-1
26,518,1710.91,595.89,49.91,164.61,1.00,-1,-1,-1
27,518,1702.56,593.46,52.13,176.35,1.00,-1,-1,-1
28,518,1695.97,591.67,52.93,174.64,1.00,-1,-1,-1
29,518,1688.98,590.67,54.92,174.16,1.00,-1,-1,-1
30,518,1682.98,589.13,54.82,174.26,1.00,-1,-1,-1
31,518,1674.78,589.18,54.99,173.58,1.00,-1,-1,-1
32,518,1665.99,589.36,54.80,173.58,1.00,-1,-1,-1
33,518,1659.39,592.05,54.64,179.58,1.00,-1,-1,-1
34,518,1645.99,604.08,56.79,166.50,1.00,-1,-1,-1
35,518,1639.50,602.11,56.79,166.17,1.00,-1,-1,-1
36,518,1633.00,597.72,55.71,168.05,1.00,-1,-1,-1
37,518,1618.40,595.41,59.77,167.97,1.00,-1,-1,-1
38,518,1606.81,593.84,61.47,168.82,1.00,-1,-1,-1
39,518,1593.61,593.66,62.18,168.98,1.00,-1,-1,-1
40,518,1582.31,591.98,63.39,170.72,1.00,-1,-1,-1
41,518,1570.42,593.68,62.18,171.05,1.00,-1,-1,-1
42,518,1560.33,599.98,57.40,166.98,1.00,-1,-1,-1
43,518,1546.54,604.56,66.89,164.02,1.00,-1,-1,-1
44,518,1538.22,608.18,63.70,165.18,1.00,-1,-1,-1
39,519,1846.25,586.88,64.16,194.01,1.00,-1,-1,-1
40,519,1832.94,585.36,62.86,194.39,1.00,-1,-1,-1
41,519,1817.98,585.72,62.86,194.47,1.00,-1,-1,-1
42,519,1800.52,583.97,65.59,196.16,1.00,-1,-1,-1
43,519,1785.77,582.22,65.25,196.45,1.00,-1,-1,-1
44,519,1770.39,582.24,65.25,196.64,1.00,-1,-1,-1
45,519,1753.32,582.34,65.10,197.64,1.00,-1,-1,-1
46,519,1736.94,581.62,63.47,198.03,1.00,-1,-1,-1
47,519,1714.65,581.09,67.44,198.93,1.00,-1,-1,-1
48,519,1694.27,581.09,67.74,198.93,1.00,-1,-1,-1
49,519,1673.46,581.09,67.74,198.91,1.00,-1,-1,-1
50,519,1654.09,581.09,67.74,199.82,1.00,-1,-1,-1
51,519,1633.38,581.26,67.74,200.22,1.00,-1,-1,-1
52,519,1609.70,583.22,70.22,200.62,1.00,-1,-1,-1
53,519,1584.72,585.73,72.70,201.42,1.00,-1,-1,-1
54,519,1560.22,588.32,75.12,202.61,1.00,-1,-1,-1
55,519,1535.33,592.01,78.23,203.51,1.00,-1,-1,-1
56,519,1512.94,592.32,78.80,205.01,1.00,-1,-1,-1
57,519,1491.67,594.67,77.75,206.01,1.00,-1,-1,-1
58,519,1469.62,595.28,77.55,206.71,1.00,-1,-1,-1
59,519,1445.58,598.01,78.09,207.61,1.00,-1,-1,-1
60,519,1422.69,598.01,78.09,208.59,1.00,-1,-1,-1
61,519,1400.20,601.21,78.09,208.82,1.00,-1,-1,-1
62,519,1376.44,601.70,78.09,209.96,1.00,-1,-1,-1
63,519,1354.79,604.21,78.09,209.96,1.00,-1,-1,-1
64,519,1330.52,604.90,78.13,211.50,1.00,-1,-1,-1
65,519,1305.83,605.30,78.13,212.60,1.00,-1,-1,-1
66,519,1279.14,606.00,80.87,213.37,1.00,-1,-1,-1
67,519,1252.54,607.10,83.49,213.91,1.00,-1,-1,-1
68,519,1226.55,607.76,83.49,214.72,1.00,-1,-1,-1
69,519,1197.90,608.02,84.35,216.71,1.00,-1,-1,-1
70,519,1172.51,608.02,83.23,218.18,1.00,-1,-1,-1
71,519,1145.22,608.02,83.23,219.78,1.00,-1,-1,-1
72,519,1115.31,607.40,83.23,221.40,1.00,-1,-1,-1
73,519,1089.22,606.55,76.74,222.58,1.00,-1,-1,-1
74,519,1059.94,605.69,75.90,223.88,1.00,-1,-1,-1
75,519,1027.94,605.48,76.86,224.49,1.00,-1,-1,-1
76,519,997.06,606.20,76.86,225.98,1.00,-1,-1,-1
77,519,967.56,608.09,74.36,228.95,1.00,-1,-1,-1
78,519,937.86,608.31,72.53,228.95,1.00,-1,-1,-1
79,519,906.87,612.40,72.53,231.60,1.00,-1,-1,-1
80,519,875.28,615.58,72.53,233.80,1.00,-1,-1,-1
81,519,845.23,617.69,72.19,233.89,1.00,-1,-1,-1
82,519,810.05,617.69,77.75,229.00,1.00,-1,-1,-1
83,519,775.46,622.19,78.51,229.00,1.00,-1,-1,-1
84,519,733.36,626.29,91.45,227.46,1.00,-1,-1,-1
85,519,698.79,629.98,83.21,225.05,1.00,-1,-1,-1
86,519,663.50,633.87,81.43,225.50,1.00,-1,-1,-1
87,519,624.71,639.67,81.43,227.26,1.00,-1,-1,-1
88,519,589.94,642.89,80.83,229.79,1.00,-1,-1,-1
89,519,549.84,645.56,80.83,231.08,1.00,-1,-1,-1
90,519,512.86,650.16,78.65,233.30,1.00,-1,-1,-1
91,519,464.48,653.68,87.18,239.62,1.00,-1,-1,-1
92,519,431.90,653.66,77.25,236.49,1.00,-1,-1,-1
93,519,389.21,655.74,77.25,240.30,1.00,-1,-1,-1
94,519,346.03,656.18,77.57,243.05,1.00,-1,-1,-1
95,519,301.06,655.30,79.86,243.01,1.00,-1,-1,-1
96,519,254.82,656.58,79.86,254.26,1.00,-1,-1,-1
97,519,206.60,658.65,82.64,260.95,1.00,-1,-1,-1
98,519,154.42,658.16,90.08,267.11,1.00,-1,-1,-1
99,519,103.14,654.40,93.57,270.77,1.00,-1,-1,-1
39,520,1060.16,521.98,23.02,62.41,1.00,-1,-1,-1
40,520,1046.64,520.39,24.27,62.90,1.00,-1,-1,-1
41,520,1032.26,519.70,24.24,63.86,1.00,-1,-1,-1
42,520,1018.48,518.80,24.67,63.74,1.00,-1,-1,-1
43,520,1003.69,516.80,24.49,63.90,1.00,-1,-1,-1
44,520,990.10,516.00,24.49,64.00,1.00,-1,-1,-1
45,520,975.01,515.41,24.15,64.89,1.00,-1,-1,-1
50,520,889.42,509.44,26.89,66.57,1.00,-1,-1,-1
51,520,872.06,510.39,27.37,66.40,1.00,-1,-1,-1
56,520,779.59,519.28,23.22,65.41,1.00,-1,-1,-1
45,521,929.39,507.04,27.26,69.68,1.00,-1,-1,-1
46,521,913.61,505.13,27.26,69.59,1.00,-1,-1,-1
64,521,570.27,515.22,25.73,65.94,1.00,-1,-1,-1
65,521,548.73,514.17,26.25,66.92,1.00,-1,-1,-1
66,521,526.06,512.93,28.01,67.31,1.00,-1,-1,-1
67,521,503.27,512.93,28.10,68.50,1.00,-1,-1,-1
68,521,479.89,512.60,29.20,69.11,1.00,-1,-1,-1
69,521,456.69,512.60,29.48,70.21,1.00,-1,-1,-1
70,521,431.51,512.66,31.81,70.99,1.00,-1,-1,-1
71,521,406.61,512.70,33.90,71.03,1.00,-1,-1,-1
72,521,381.03,511.90,36.40,70.71,1.00,-1,-1,-1
73,521,355.75,511.20,37.08,70.28,1.00,-1,-1,-1
74,521,334.78,509.22,31.92,70.30,1.00,-1,-1,-1
75,521,309.10,508.63,32.09,71.70,1.00,-1,-1,-1
76,521,283.83,507.10,31.44,71.99,1.00,-1,-1,-1
77,521,256.67,509.08,31.79,71.99,1.00,-1,-1,-1
78,521,231.71,508.36,27.56,71.99,1.00,-1,-1,-1
77,523,1737.39,768.51,192.54,487.83,1.00,-1,-1,-1
78,523,1705.60,767.88,194.44,481.16,1.00,-1,-1,-1
79,523,1672.49,767.88,197.38,478.16,1.00,-1,-1,-1
80,523,1641.07,765.63,194.18,482.44,1.00,-1,-1,-1
81,523,1609.10,764.85,192.46,491.21,1.00,-1,-1,-1
82,523,1572.23,761.47,196.84,493.42,1.00,-1,-1,-1
83,523,1538.26,761.47,197.53,497.56,1.00,-1,-1,-1
84,523,1503.06,761.47,197.53,500.83,1.00,-1,-1,-1
85,523,1470.47,764.41,195.00,503.77,1.00,-1,-1,-1
86,523,1435.18,770.86,195.00,504.06,1.00,-1,-1,-1
87,523,1398.93,779.74,195.42,503.01,1.00,-1,-1,-1
88,523,1362.93,791.73,196.46,497.62,1.00,-1,-1,-1
89,523,1326.25,804.84,199.55,493.32,1.00,-1,-1,-1
90,523,1293.56,818.24,198.32,488.85,1.00,-1,-1,-1
91,523,1257.97,829.72,197.42,479.13,1.00,-1,-1,-1
92,523,1227.00,840.93,193.12,472.06,1.00,-1,-1,-1
93,523,1196.50,849.52,184.32,466.33,1.00,-1,-1,-1
94,523,1163.12,852.10,182.49,462.37,1.00,-1,-1,-1
95,523,1128.02,852.10,182.25,462.37,1.00,-1,-1,-1
96,523,1087.77,849.72,186.10,462.37,1.00,-1,-1,-1
97,523,1049.49,848.32,187.19,464.82,1.00,-1,-1,-1
98,523,1006.70,848.08,192.79,465.74,1.00,-1,-1,-1
99,523,967.62,848.67,190.98,467.05,1.00,-1,-1,-1
100,523,923.92,850.43,189.01,466.33,1.00,-1,-1,-1
101,523,880.43,856.78,189.01,463.83,1.00,-1,-1,-1
102,523,836.25,865.49,199.41,463.83,1.00,-1,-1,-1
103,523,796.55,873.91,197.05,467.68,1.00,-1,-1,-1
104,523,749.66,889.46,197.29,474.38,1.00,-1,-1,-1
105,523,700.47,882.28,200.57,477.42,1.00,-1,-1,-1
106,523,652.24,876.66,200.57,477.42,1.00,-1,-1,-1
107,523,608.25,876.66,191.24,478.07,1.00,-1,-1,-1
108,523,558.38,876.07,191.24,479.65,1.00,-1,-1,-1
109,523,507.09,876.07,190.40,480.61,1.00,-1,-1,-1
110,523,453.39,876.25,190.51,480.61,1.00,-1,-1,-1
111,523,402.21,882.14,186.94,480.61,1.00,-1,-1,-1
112,523,348.03,889.56,189.11,477.04,1.00,-1,-1,-1
113,523,300.77,903.64,181.13,474.47,1.00,-1,-1,-1
114,523,248.49,914.43,181.13,464.91,1.00,-1,-1,-1
115,523,202.82,937.42,174.56,469.19,1.00,-1,-1,-1
116,523,147.46,947.40,174.56,470.46,1.00,-1,-1,-1
117,523,91.35,952.99,177.39,470.32,1.00,-1,-1,-1
118,523,32.54,957.35,177.39,470.32,1.00,-1,-1,-1
119,523,-23.02,963.99,177.39,475.38,1.00,-1,-1,-1
89,525,-14.40,573.40,44.90,123.10,1.00,-1,-1,-1
107,527,1721.26,644.69,89.50,234.59,1.00,-1,-1,-1
108,527,1677.82,644.29,91.08,238.33,1.00,-1,-1,-1
109,527,1637.22,644.33,89.34,239.33,1.00,-1,-1,-1
110,527,1595.70,643.59,89.34,245.62,1.00,-1,-1,-1
111,527,1552.24,644.33,89.93,249.12,1.00,-1,-1,-1
112,527,1496.37,647.52,112.23,250.92,1.00,-1,-1,-1
113,527,1441.47,652.73,126.23,251.91,1.00,-1,-1,-1
114,527,1393.58,658.02,130.67,252.91,1.00,-1,-1,-1
115,527,1352.42,662.03,130.67,255.31,1.00,-1,-1,-1
116,527,1318.14,666.12,120.48,257.11,1.00,-1,-1,-1
117,527,1287.25,668.30,101.72,259.81,1.00,-1,-1,-1
118,527,1244.66,672.52,101.29,263.11,1.00,-1,-1,-1
119,527,1203.68,676.42,99.02,265.51,1.00,-1,-1,-1
120,527,1161.90,680.19,93.89,267.90,1.00,-1,-1,-1
121,527,1124.32,678.52,84.83,269.40,1.00,-1,-1,-1
122,527,1076.97,677.81,83.63,270.50,1.00,-1,-1,-1
123,527,1027.78,677.81,83.63,272.20,1.00,-1,-1,-1
124,527,976.39,677.14,90.45,275.00,1.00,-1,-1,-1
125,527,926.20,679.00,96.83,276.20,1.00,-1,-1,-1
126,527,865.81,679.12,117.96,278.30,1.00,-1,-1,-1
127,527,813.53,680.00,124.00,280.00,1.00,-1,-1,-1
128,527,771.35,681.41,123.45,282.80,1.00,-1,-1,-1
129,527,727.36,682.40,123.45,286.70,1.00,-1,-1,-1
130,527,679.98,686.09,123.45,291.10,1.00,-1,-1,-1
131,527,637.83,690.29,110.18,294.70,1.00,-1,-1,-1
132,527,588.94,696.69,102.99,300.79,1.00,-1,-1,-1
133,527,539.97,702.09,97.32,303.09,1.00,-1,-1,-1
134,527,486.28,708.99,97.32,309.39,1.00,-1,-1,-1
135,527,426.20,715.28,105.44,311.79,1.00,-1,-1,-1
136,527,349.92,722.68,139.38,316.29,1.00,-1,-1,-1
137,527,272.25,728.78,166.41,321.49,1.00,-1,-1,-1
138,527,214.38,736.87,169.76,324.38,1.00,-1,-1,-1
139,527,151.11,743.77,178.23,330.08,1.00,-1,-1,-1
140,527,100.32,747.45,172.16,338.72,1.00,-1,-1,-1
141,527,45.50,752.00,169.52,343.10,1.00,-1,-1,-1
142,527,5.19,751.33,120.83,340.41,1.00,-1,-1,-1
108,528,1729.05,656.04,118.03,246.02,1.00,-1,-1,-1
109,528,1700.09,657.06,102.25,247.17,1.00,-1,-1,-1
110,528,1660.22,656.43,102.25,239.99,1.00,-1,-1,-1
111,528,1620.17,657.86,101.10,236.16,1.00,-1,-1,-1
112,528,1579.42,660.56,96.82,241.18,1.00,-1,-1,-1
113,528,1536.94,662.94,96.95,245.15,1.00,-1,-1,-1
114,528,1494.76,666.82,95.58,247.66,1.00,-1,-1,-1
115,528,1454.67,668.94,95.58,247.28,1.00,-1,-1,-1
116,528,1402.18,675.61,104.33,248.81,1.00,-1,-1,-1
117,528,1367.62,679.83,95.96,252.29,1.00,-1,-1,-1
118,528,1322.22,684.43,95.96,252.25,1.00,-1,-1,-1
119,528,1259.35,692.72,112.60,258.63,1.00,-1,-1,-1
120,528,1210.08,698.26,112.60,264.32,1.00,-1,-1,-1
121,528,1167.89,696.32,110.27,266.70,1.00,-1,-1,-1
122,528,1121.90,693.30,109.86,275.31,1.00,-1,-1,-1
123,528,1074.84,693.30,112.26,280.08,1.00,-1,-1,-1
124,528,1030.28,691.36,112.26,283.59,1.00,-1,-1,-1
125,528,986.09,691.18,111.73,288.01,1.00,-1,-1,-1
126,528,942.20,687.61,111.31,291.53,1.00,-1,-1,-1
127,528,891.81,685.04,116.52,290.22,1.00,-1,-1,-1
128,528,844.52,687.82,117.21,293.88,1.00,-1,-1,-1
129,528,796.24,691.87,120.50,303.20,1.00,-1,-1,-1
130,528,738.15,696.83,134.97,313.00,1.00,-1,-1,-1
131,528,686.87,700.51,140.29,318.49,1.00,-1,-1,-1
132,528,633.18,707.67,143.48,325.49,1.00,-1,-1,-1
133,528,578.85,716.21,151.24,330.07,1.00,-1,-1,-1
134,528,522.35,723.18,159.00,335.47,1.00,-1,-1,-1
135,528,467.27,730.77,160.46,340.56,1.00,-1,-1,-1
136,528,411.19,737.17,158.34,344.85,1.00,-1,-1,-1
137,528,357.01,744.67,153.56,350.65,1.00,-1,-1,-1
138,528,293.54,746.56,161.25,350.75,1.00,-1,-1,-1
139,528,232.57,755.46,165.93,358.94,1.00,-1,-1,-1
140,528,168.52,759.15,170.93,364.74,1.00,-1,-1,-1
141,528,103.64,765.94,190.36,369.93,1.00,-1,-1,-1
142,528,42.62,771.93,191.08,376.81,1.00,-1,-1,-1
143,528,-22.00,780.30,196.83,384.47,1.00,-1,-1,-1
144,528,-55.63,787.56,168.80,397.44,1.00,-1,-1,-1
130,529,1756.54,652.01,86.67,178.38,1.00,-1,-1,-1
131,529,1726.26,649.73,83.29,178.67,1.00,-1,-1,-1
132,529,1692.67,656.41,83.29,179.34,1.00,-1,-1,-1
133,529,1660.32,658.15,82.27,179.34,1.00,-1,-1,-1
134,529,1624.37,663.14,83.18,179.44,1.00,-1,-1,-1
135,529,1590.60,664.84,83.00,180.63,1.00,-1,-1,-1
136,529,1556.92,669.21,83.00,182.33,1.00,-1,-1,-1
137,529,1523.54,670.56,82.96,184.72,1.00,-1,-1,-1
138,529,1489.74,671.97,82.96,188.02,1.00,-1,-1,-1
139,529,1456.86,671.93,83.65,189.11,1.00,-1,-1,-1
140,529,1422.69,671.60,85.29,190.52,1.00,-1,-1,-1
141,529,1390.59,671.60,85.29,190.95,1.00,-1,-1,-1
142,529,1354.92,672.32,87.83,190.95,1.00,-1,-1,-1
143,529,1321.32,673.72,87.83,190.90,1.00,-1,-1,-1
144,529,1287.64,676.91,87.90,190.10,1.00,-1,-1,-1
145,529,1252.76,680.72,89.97,189.71,1.00,-1,-1,-1
146,529,1220.58,681.00,89.97,189.71,1.00,-1,-1,-1
147,529,1183.58,682.51,92.33,190.40,1.00,-1,-1,-1
148,529,1152.49,683.36,91.91,192.72,1.00,-1,-1,-1
149,529,1117.91,683.36,92.14,195.31,1.00,-1,-1,-1
150,529,1080.01,684.11,96.89,197.39,1.00,-1,-1,-1
151,529,1047.07,683.88,96.89,199.21,1.00,-1,-1,-1
152,529,1016.08,684.90,96.89,203.70,1.00,-1,-1,-1
